Normal Score Transform: UTF-A Oil Sand Formation Data
 8
Well-No.
X(m)
Y(m)
Z(m)
Porosity %
Permeablity - mD
Declustering Weight
NS_Permeablity - mD
1	35.4	41.11	272.83	10.66	0.64 -999.00000   -999.00000
1	35.4	41.11	272.7	14.06	2.98 -999.00000   -999.00000
1	35.4	41.11	272.58	17.35	12.74 -999.00000   -999.00000
1	35.4	41.11	272.45	21.8	112.7  1.2843987     -2.02890
1	35.4	41.11	272.33	25.81	632.63  1.2843987     -0.41867
1	35.4	41.11	272.2	24.62	856.66  1.2843987     -0.18726
1	35.4	41.11	272.08	23.47	423.88  1.2843987     -0.72028
1	35.4	41.11	271.95	26.27	1017.92  1.2843987     -0.06552
1	35.4	41.11	271.83	25.72	1212.3  1.2843987      0.08893
1	35.4	41.11	271.7	22.19	447.6  1.5038074     -0.66169
1	35.4	41.11	271.58	18.88	72.95 -999.00000   -999.00000
1	35.4	41.11	271.45	20.99	29.64 -999.00000   -999.00000
1	35.4	41.11	271.33	21.8	101.33  1.5038074     -2.40355
1	35.4	41.11	271.2	24.73	251.8  1.5038074     -1.03973
1	35.4	41.11	271.08	28.01	636.17  1.5038074     -0.41439
1	35.4	41.11	270.95	28.44	443.92  1.5038074     -0.69140
1	35.4	41.11	270.83	26.97	630.84  1.5038074     -0.42391
1	35.4	41.11	270.7	28.95	411.61  1.5038074     -0.73546
1	35.4	41.11	270.58	31.41	708.46  1.5038074     -0.31569
1	35.4	41.11	270.45	28.35	1057.61  2.1686795     -0.03533
1	35.4	41.11	270.33	25.58	745.45  2.1686795     -0.26464
1	35.4	41.11	270.2	25.98	575.1  2.1686795     -0.47980
1	35.4	41.11	270.08	30.34	1005.6  2.1686795     -0.07713
1	35.4	41.11	269.95	31.49	1257.31  2.1686795      0.10989
1	35.4	41.11	269.83	30.12	1002.33  2.1686795     -0.08768
1	35.4	41.11	269.7	28.36	638.11  2.1686795     -0.40762
1	35.4	41.11	269.58	27.11	249.91  2.1686795     -1.05412
1	35.4	41.11	269.45	24.91	76.16 -999.00000   -999.00000
2	55.7	42.95	287.77	25.2	488.02  2.1284289     -0.58667
2	55.7	42.95	287.64	22.81	445.94  2.1284289     -0.66595
2	55.7	42.95	287.52	20.95	225.01  2.1284289     -1.10847
2	55.7	42.95	287.39	21.81	67.42 -999.00000   -999.00000
2	55.7	42.95	287.27	24.09	346.69  2.1284289     -0.83896
2	55.7	42.95	287.14	27.37	125.93  2.1284289     -1.85890
2	55.7	42.95	287.02	27.48	1932.1  2.1284289      0.48227
2	55.7	42.95	286.89	25.85	1878.14  1.0986708      0.46860
2	55.7	42.95	286.77	24.82	1367.18  1.0986708      0.16739
2	55.7	42.95	286.64	22.75	660.75  1.0986708     -0.38941
2	55.7	42.95	286.52	25.34	530.53  1.0986708     -0.54868
2	55.7	42.95	286.39	27.01	532.47  1.0986708     -0.54478
2	55.7	42.95	286.27	25	663.9  1.0986708     -0.38719
2	55.7	42.95	286.14	28.51	1394.57  1.0986708      0.18681
2	55.7	42.95	286.02	30.03	1917.19  1.0986708      0.47733
2	55.7	42.95	285.89	30.64	16.13 -999.00000   -999.00000
2	55.7	42.95	285.77	27.8	762.68  1.0986708     -0.25507
2	55.7	42.95	285.64	26.48	399.27 0.76826900     -0.76166
2	55.7	42.95	285.52	37.31	276.89 0.76826900     -0.98640
2	55.7	42.95	285.39	24.87	109.12 0.76826900     -2.13140
2	55.7	42.95	285.27	25.13	179.93 0.76826900     -1.36089
2	55.7	42.95	285.14	28.33	502.64 0.76826900     -0.57702
2	55.7	42.95	285.02	31.29	628.03 0.76826900     -0.43244
2	55.7	42.95	284.89	33.88	1783.34 0.76826900      0.40219
2	55.7	42.95	284.77	34.8	4391.19 0.76826900      1.21259
2	55.7	42.95	284.64	33.4	4952.58 0.76826900      1.30714
2	55.7	42.95	284.52	32.85	3153.89 0.76826900      0.92543
2	55.7	42.95	284.39	33.72	2008.46 0.62509412      0.51929
2	55.7	42.95	284.27	34.5	1160.3 0.62509412      0.05327
2	55.7	42.95	284.14	34.9	1844.95 0.62509412      0.44339
2	55.7	42.95	284.02	34.93	2268.36 0.62509412      0.64064
2	55.7	42.95	283.89	33.79	2297.08 0.62509412      0.65813
2	55.7	42.95	283.77	31.32	1668.24 0.62509412      0.32426
2	55.7	42.95	283.64	29.45	1108.1 0.62509412      0.00307
2	55.7	42.95	283.52	31.32	813.84 0.62509412     -0.22410
2	55.7	42.95	283.39	33.83	1430.56 0.62509412      0.19944
2	55.7	42.95	283.27	32.82	2257.52 0.62509412      0.63919
2	55.7	42.95	283.14	33.4	2083.59 0.58913618      0.56698
2	55.7	42.95	283.02	30.67	1024.54 0.58913618     -0.05934
2	55.7	42.95	282.89	31.45	838.04 0.58913618     -0.20165
2	55.7	42.95	282.77	35.39	1200.56 0.58913618      0.07992
2	55.7	42.95	282.64	31.51	885.58 0.58913618     -0.16693
2	55.7	42.95	282.52	27.55	844.3 0.58913618     -0.19414
2	55.7	42.95	282.39	25.94	1513.97 0.58913618      0.24015
2	55.7	42.95	282.27	30.23	3690.51 0.58913618      1.05333
2	55.7	42.95	282.14	32.19	5298.61 0.58913618      1.39535
2	55.7	42.95	282.02	31.58	4623.42 0.58913618      1.24484
2	55.7	42.95	281.89	30.84	3914.8 0.57567990      1.09329
2	55.7	42.95	281.77	20.09	3537.33 0.57567990      1.02746
2	55.7	42.95	281.64	27.17	3243.83 0.57567990      0.95715
2	55.7	42.95	281.52	31.37	5886.46 0.57567990      1.50513
2	55.7	42.95	281.39	32.83	7150.46 0.57567990      1.88086
2	55.7	42.95	281.27	34.16	8504.92 0.57567990      2.28254
2	55.7	42.95	281.14	35.34	9514.52 0.57567990      2.49324
2	55.7	42.95	281.02	33.79	7327.13 0.57567990      1.92534
2	55.7	42.95	280.89	30.78	4607.11 0.57567990      1.24247
2	55.7	42.95	280.77	29.14	2964.18 0.57567990      0.86665
2	55.7	42.95	280.64	23.36	2644.72 0.57567990      0.78079
2	55.7	42.95	280.52	31.62	1127.94 0.58464295      0.02757
2	55.7	42.95	280.39	32.4	1559.5 0.58464295      0.26653
2	55.7	42.95	280.27	32.23	2321.2 0.58464295      0.66615
2	55.7	42.95	280.14	31.94	2148.19 0.58464295      0.60094
2	55.7	42.95	280.02	33.38	3424.97 0.58464295      0.99674
2	55.7	42.95	279.89	37.96	7959.15 0.58464295      2.11087
2	55.7	42.95	279.77	37.09	9373.47 0.58464295      2.46956
2	55.7	42.95	279.64	34.65	8633.83 0.58464295      2.31971
2	55.7	42.95	279.52	33.51	8324.06 0.58464295      2.25033
2	55.7	42.95	279.39	36.47	10669.45 0.58464295      2.87583
2	55.7	42.95	279.27	34.26	7998.53 0.59635925      2.14292
2	55.7	42.95	279.14	32.28	5431.94 0.59635925      1.43161
2	55.7	42.95	279.02	34.01	4389.69 0.59635925      1.20217
2	55.7	42.95	278.89	32.2	1742.13 0.59635925      0.37403
2	55.7	42.95	278.77	32	1964.78 0.59635925      0.49843
2	55.7	42.95	278.64	32.52	2945.09 0.59635925      0.85638
2	55.7	42.95	278.52	29.13	1229.11 0.59635925      0.09193
2	55.7	42.95	278.39	30.43	1683.25 0.59635925      0.33320
2	55.7	42.95	278.27	30.54	2494.83 0.59635925      0.73548
2	55.7	42.95	278.14	30.35	1725.89 0.59635925      0.35283
2	55.7	42.95	278.02	31.99	1165.51 0.60807574      0.05549
2	55.7	42.95	277.89	32.82	2139.11 0.60807574      0.59771
2	55.7	42.95	277.77	32.45	3023.24 0.60807574      0.87407
2	55.7	42.95	277.64	32.17	3283.23 0.60807574      0.97400
2	55.7	42.95	277.52	32.2	3304.38 0.60807574      0.98015
2	55.7	42.95	277.39	32.09	2707.33 0.60807574      0.80675
2	55.7	42.95	277.27	31.89	3507.83 0.60807574      1.01870
2	55.7	42.95	277.14	34.45	6693.01 0.60807574      1.71587
2	55.7	42.95	277.02	35.43	8049.36 0.60807574      2.20093
2	55.7	42.95	276.89	35.17	7357.11 0.60807574      1.93248
2	55.7	42.95	276.77	34.71	6901.65 0.61813015      1.79396
2	55.7	42.95	276.64	33.83	6081.75 0.61813015      1.54823
2	55.7	42.95	276.52	33	5016.05 0.61813015      1.32589
2	55.7	42.95	276.39	32.57	3718.55 0.61813015      1.06085
2	55.7	42.95	276.27	34.41	4690.83 0.61813015      1.26610
2	55.7	42.95	276.14	35.16	5966.13 0.61813015      1.52311
2	55.7	42.95	276.02	36.94	6647.04 0.61813015      1.69709
2	55.7	42.95	275.89	35.54	5344.1 0.61813015      1.41189
2	55.7	42.95	275.77	34.05	3479.61 0.61813015      1.01293
2	55.7	42.95	275.64	34.68	1681.03 0.61813015      0.33199
2	55.7	42.95	275.52	34.05	697.61 0.63401771     -0.32904
2	55.7	42.95	275.39	31.9	546.47 0.63401771     -0.53344
2	55.7	42.95	275.27	29.66	460.94 0.63401771     -0.63764
2	55.7	42.95	275.14	28.54	365.42 0.63401771     -0.81746
2	55.7	42.95	275.02	29.55	730.18 0.63401771     -0.28887
2	55.7	42.95	274.89	26.76	727.79 0.63401771     -0.29138
2	55.7	42.95	274.77	23.89	121.74 0.63401771     -1.94393
2	55.7	42.95	274.64	21.57	49.23 -999.00000   -999.00000
2	55.7	42.95	274.52	20.79	48.55 -999.00000   -999.00000
2	55.7	42.95	274.39	22.98	78.35 -999.00000   -999.00000
2	55.7	42.95	274.27	27.7	229.1 0.65587896     -1.08627
2	55.7	42.95	274.14	31.52	957.85 0.65587896     -0.12043
2	55.7	42.95	274.02	34.72	2613.35 0.65587896      0.77088
2	55.7	42.95	273.89	34.23	2434.06 0.65587896      0.71052
2	55.7	42.95	273.77	34.03	2596.17 0.65587896      0.76671
2	55.7	42.95	273.64	34.78	4455.07 0.65587896      1.22568
2	55.7	42.95	273.52	36.71	6454.42 0.65587896      1.65493
2	55.7	42.95	273.39	36.19	4988.83 0.65587896      1.31892
2	55.7	42.95	273.27	34.64	3478.52 0.65587896      1.01093
2	55.7	42.95	273.14	34.25	3471.64 0.65587896      1.00888
2	55.7	42.95	273.02	32.09	4377.72 0.73298031      1.19744
2	55.7	42.95	272.89	33.1	1922.32 0.73298031      0.47926
2	55.7	42.95	272.77	29.94	508.46 0.73298031     -0.57060
2	55.7	42.95	272.64	30.32	870.77 0.73298031     -0.18100
2	55.7	42.95	272.52	32.51	2272.25 0.73298031      0.64220
2	55.7	42.95	272.39	33.34	3289.3 0.73298031      0.97812
2	55.7	42.95	272.27	34.64	2887.19 0.73298031      0.84917
2	55.7	42.95	272.14	33.75	1775.49 0.73298031      0.40066
2	55.7	42.95	272.02	35.45	3970.57 0.73298031      1.11284
2	55.7	42.95	271.89	37.03	6248.44 0.73298031      1.59382
2	55.7	42.95	271.77	37	5569.12 0.91793263      1.46581
2	55.7	42.95	271.64	34.77	4394.67 0.91793263      1.21590
2	55.7	42.95	271.52	35.06	5211.1 0.91793263      1.36232
2	55.7	42.95	271.39	34.63	5549.25 0.91793263      1.45416
2	55.7	42.95	271.27	36.27	6653.01 0.91793263      1.70322
2	55.7	42.95	271.14	33.34	5244.06 0.91793263      1.37459
2	55.7	42.95	271.02	36.99	5466.33 0.91793263      1.43558
2	55.7	42.95	270.89	34.87	3105.35 0.91793263      0.91258
2	55.7	42.95	270.77	33.15	1862.16 0.91793263      0.45821
2	55.7	42.95	270.64	31.83	1386.35 0.91793263      0.17991
2	55.7	42.95	270.52	32.84	2004.7  1.2520473      0.51728
2	55.7	42.95	270.39	32	1126.85  1.2520473      0.02584
2	55.7	42.95	270.27	31.6	660.06  1.2520473     -0.39180
2	55.7	42.95	270.14	32.04	736.91  1.2520473     -0.28009
2	55.7	42.95	270.02	32.47	1081.95  1.2520473     -0.01892
2	55.7	42.95	269.89	28.85	546.8  1.2520473     -0.53140
2	55.7	42.95	269.77	26.15	421.46  1.2520473     -0.72500
2	55.7	42.95	269.64	24.46	173.49  1.2520473     -1.40770
2	55.7	42.95	269.52	30.21	482.24  1.2520473     -0.59740
2	55.7	42.95	269.39	31.68	1148.49  1.2520473      0.04183
2	55.7	42.95	269.27	28.18	137.66  1.2520473     -1.75401
2	55.7	42.95	269.14	25.82	36.19 -999.00000   -999.00000
3	9.05	43.95	288.37	28.45	398.85  5.8907957     -0.77004
3	9.05	43.95	288.24	29.3	444.67  5.8907957     -0.68260
3	9.05	43.95	288.12	30.3	1201.24  1.4748039      0.08187
3	9.05	43.95	287.99	33.75	1953.49  1.4748039      0.49075
3	9.05	43.95	287.87	34.83	1772.63  1.4748039      0.39707
3	9.05	43.95	287.74	35.82	2526.44  1.4748039      0.74359
3	9.05	43.95	287.62	32.1	1737.49  1.4748039      0.36987
3	9.05	43.95	287.49	27.86	734.06  1.4748039     -0.28276
3	9.05	43.95	287.37	24.15	263.85  1.4748039     -1.01469
3	9.05	43.95	287.24	27.16	637.16  1.4748039     -0.41134
3	9.05	43.95	287.12	32.86	1066.25  1.4748039     -0.03065
3	9.05	43.95	286.99	35.68	3271.15  1.4748039      0.96832
3	9.05	43.95	286.87	34.57	3432.5  1.0301358      0.99924
3	9.05	43.95	286.74	34.2	3631.9  1.0301358      1.04745
3	9.05	43.95	286.62	36.39	4353.72  1.0301358      1.18704
3	9.05	43.95	286.49	34.33	4106.95  1.0301358      1.13571
3	9.05	43.95	286.37	32.31	3569.61  1.0301358      1.03807
3	9.05	43.95	286.24	29.64	2721.13  1.0301358      0.80888
3	9.05	43.95	286.12	26.57	1737.56  1.0301358      0.37239
3	9.05	43.95	285.99	24.49	666.11  1.0301358     -0.38213
3	9.05	43.95	285.87	23.68	410.82  1.0301358     -0.73858
3	9.05	43.95	285.74	21.79	409.26  1.0301358     -0.74299
3	9.05	43.95	285.62	26.74	455.09 0.85141844     -0.64109
3	9.05	43.95	285.49	30.31	534.34 0.85141844     -0.54266
3	9.05	43.95	285.37	30.8	909.65 0.85141844     -0.15909
3	9.05	43.95	285.24	29.11	923.9 0.85141844     -0.15147
3	9.05	43.95	285.12	28.02	950.09 0.85141844     -0.13066
3	9.05	43.95	284.99	26.83	1023.49 0.85141844     -0.06070
3	9.05	43.95	284.87	23.25	883.92 0.85141844     -0.17016
3	9.05	43.95	284.74	23.64	1464.04 0.85141844      0.21728
3	9.05	43.95	284.62	24.38	1461.52 0.85141844      0.21565
3	9.05	43.95	284.49	28.39	2176.73 0.85141844      0.61084
3	9.05	43.95	284.37	26.61	1546.07 0.77243125      0.25551
3	9.05	43.95	284.24	28.74	2684.21 0.77243125      0.79344
3	9.05	43.95	284.12	32.28	4642.21 0.77243125      1.25395
3	9.05	43.95	283.99	29.45	3969.45 0.77243125      1.11022
3	9.05	43.95	283.87	32.91	5192.32 0.77243125      1.35831
3	9.05	43.95	283.74	31.77	4424.8 0.77243125      1.22284
3	9.05	43.95	283.62	30.21	4016.53 0.77243125      1.12291
3	9.05	43.95	283.49	26.63	2689.05 0.77243125      0.79978
3	9.05	43.95	283.37	29.45	3101.79 0.77243125      0.90759
3	9.05	43.95	283.24	30.06	2806.11 0.77243125      0.82749
3	9.05	43.95	283.12	28.03	2473.85 0.75464749      0.72413
3	9.05	43.95	282.99	28.83	2669.04 0.75464749      0.79046
3	9.05	43.95	282.87	26.36	1981.51 0.75464749      0.50684
3	9.05	43.95	282.74	27.05	1818.4 0.75464749      0.43101
3	9.05	43.95	282.62	27.93	2455.17 0.75464749      0.71893
3	9.05	43.95	282.49	27.93	2973.99 0.75464749      0.86847
3	9.05	43.95	282.37	28.5	3543.65 0.75464749      1.03520
3	9.05	43.95	282.24	30.27	4540.44 0.75464749      1.23585
3	9.05	43.95	282.12	34	6380.66 0.75464749      1.62922
