UTF-A Oil Sand Formation Data					
6					
Well-No.					
X(m)					
Y(m)					
Z(m)					
Porosity %					
Permeablity - mD					
1	35.4	41.11	273.2	4.4	440.01
1	35.4	41.11	273.08	3.94	394
1	35.4	41.11	272.95	7.06	706.07
1	35.4	41.11	272.83	10.66	1066.64
1	35.4	41.11	272.7	14.06	1408.98
1	35.4	41.11	272.58	17.35	1747.74
1	35.4	41.11	272.45	21.8	2292.7
1	35.4	41.11	272.33	25.81	3213.63
1	35.4	41.11	272.2	24.62	3318.66
1	35.4	41.11	272.08	23.47	2770.88
1	35.4	41.11	271.95	26.27	3644.92
1	35.4	41.11	271.83	25.72	3784.3
1	35.4	41.11	271.7	22.19	2666.6
1	35.4	41.11	271.58	18.88	1960.95
1	35.4	41.11	271.45	20.99	2128.64
1	35.4	41.11	271.33	21.8	2281.33
1	35.4	41.11	271.2	24.73	2724.8
1	35.4	41.11	271.08	28.01	3437.17
1	35.4	41.11	270.95	28.44	3287.92
1	35.4	41.11	270.83	26.97	3327.84
1	35.4	41.11	270.7	28.95	3306.61
1	35.4	41.11	270.58	31.41	3849.46
1	35.4	41.11	270.45	28.35	3892.61
1	35.4	41.11	270.33	25.58	3303.45
1	35.4	41.11	270.2	25.98	3173.1
1	35.4	41.11	270.08	30.34	4039.6
1	35.4	41.11	269.95	31.49	4406.31
1	35.4	41.11	269.83	30.12	4014.33
1	35.4	41.11	269.7	28.36	3474.11
1	35.4	41.11	269.58	27.11	2960.91
1	35.4	41.11	269.45	24.91	2567.16
2	55.7	42.95	287.77	25.2	3008.02
2	55.7	42.95	287.64	22.81	2726.94
2	55.7	42.95	287.52	20.95	2320.01
2	55.7	42.95	287.39	21.81	2248.42
2	55.7	42.95	287.27	24.09	2755.69
2	55.7	42.95	287.14	27.37	2862.93
2	55.7	42.95	287.02	27.48	4680.1
2	55.7	42.95	286.89	25.85	4463.14
2	55.7	42.95	286.77	24.82	3849.18
2	55.7	42.95	286.64	22.75	2935.75
2	55.7	42.95	286.52	25.34	3064.53
2	55.7	42.95	286.39	27.01	3233.47
2	55.7	42.95	286.27	25	3163.9
2	55.7	42.95	286.14	28.51	4245.57
2	55.7	42.95	286.02	30.03	4920.19
2	55.7	42.95	285.89	30.64	3080.13
2	55.7	42.95	285.77	27.8	3542.68
2	55.7	42.95	285.64	26.48	3047.27
2	55.7	42.95	285.52	37.31	4007.89
2	55.7	42.95	285.39	24.87	2596.12
2	55.7	42.95	285.27	25.13	2692.93
2	55.7	42.95	285.14	28.33	3335.64
2	55.7	42.95	285.02	31.29	3757.03
2	55.7	42.95	284.89	33.88	5171.34
2	55.7	42.95	284.77	34.8	7871.19
2	55.7	42.95	284.64	33.4	8292.58
2	55.7	42.95	284.52	32.85	6438.89
2	55.7	42.95	284.39	33.72	5380.46
2	55.7	42.95	284.27	34.5	4610.3
2	55.7	42.95	284.14	34.9	5334.95
2	55.7	42.95	284.02	34.93	5761.36
2	55.7	42.95	283.89	33.79	5676.08
2	55.7	42.95	283.77	31.32	4800.24
2	55.7	42.95	283.64	29.45	4053.1
2	55.7	42.95	283.52	31.32	3945.84
2	55.7	42.95	283.39	33.83	4813.56
2	55.7	42.95	283.27	32.82	5539.52
2	55.7	42.95	283.14	33.4	5423.59
2	55.7	42.95	283.02	30.67	4091.54
2	55.7	42.95	282.89	31.45	3983.04
2	55.7	42.95	282.77	35.39	4739.56
2	55.7	42.95	282.64	31.51	4036.58
2	55.7	42.95	282.52	27.55	3599.3
2	55.7	42.95	282.39	25.94	4107.97
2	55.7	42.95	282.27	30.23	6713.51
2	55.7	42.95	282.14	32.19	8517.61
2	55.7	42.95	282.02	31.58	7781.42
2	55.7	42.95	281.89	30.84	6998.8
2	55.7	42.95	281.77	20.09	5546.33
2	55.7	42.95	281.64	27.17	5960.83
2	55.7	42.95	281.52	31.37	9023.46
2	55.7	42.95	281.39	32.83	10433.46
2	55.7	42.95	281.27	34.16	11920.92
2	55.7	42.95	281.14	35.34	13048.52
2	55.7	42.95	281.02	33.79	10706.13
2	55.7	42.95	280.89	30.78	7685.11
2	55.7	42.95	280.77	29.14	5878.18
2	55.7	42.95	280.64	23.36	4980.72
2	55.7	42.95	280.52	31.62	4289.94
2	55.7	42.95	280.39	32.4	4799.5
2	55.7	42.95	280.27	32.23	5544.2
2	55.7	42.95	280.14	31.94	5342.19
2	55.7	42.95	280.02	33.38	6762.97
2	55.7	42.95	279.89	37.96	11755.15
2	55.7	42.95	279.77	37.09	13082.47
2	55.7	42.95	279.64	34.65	12098.83
2	55.7	42.95	279.52	33.51	11675.06
2	55.7	42.95	279.39	36.47	14316.45
2	55.7	42.95	279.27	34.26	11424.53
2	55.7	42.95	279.14	32.28	8659.94
2	55.7	42.95	279.02	34.01	7790.69
2	55.7	42.95	278.89	32.2	4962.13
2	55.7	42.95	278.77	32	5164.78
2	55.7	42.95	278.64	32.52	6197.09
2	55.7	42.95	278.52	29.13	4142.11
2	55.7	42.95	278.39	30.43	4726.25
2	55.7	42.95	278.27	30.54	5548.83
2	55.7	42.95	278.14	30.35	4760.89
2	55.7	42.95	278.02	31.99	4364.51
2	55.7	42.95	277.89	32.82	5421.11
2	55.7	42.95	277.77	32.45	6268.24
2	55.7	42.95	277.64	32.17	6500.23
2	55.7	42.95	277.52	32.2	6524.38
2	55.7	42.95	277.39	32.09	5916.33
2	55.7	42.95	277.27	31.89	6696.83
2	55.7	42.95	277.14	34.45	10138.01
2	55.7	42.95	277.02	35.43	11592.36
2	55.7	42.95	276.89	35.17	10874.11
2	55.7	42.95	276.77	34.71	10372.65
2	55.7	42.95	276.64	33.83	9464.75
2	55.7	42.95	276.52	33	8316.05
2	55.7	42.95	276.39	32.57	6975.55
2	55.7	42.95	276.27	34.41	8131.83
2	55.7	42.95	276.14	35.16	9482.13
2	55.7	42.95	276.02	36.94	10341.04
2	55.7	42.95	275.89	35.54	8898.1
2	55.7	42.95	275.77	34.05	6884.61
2	55.7	42.95	275.64	34.68	5149.03
2	55.7	42.95	275.52	34.05	4102.61
2	55.7	42.95	275.39	31.9	3736.47
2	55.7	42.95	275.27	29.66	3426.94
2	55.7	42.95	275.14	28.54	3219.42
2	55.7	42.95	275.02	29.55	3685.18
2	55.7	42.95	274.89	26.76	3403.79
2	55.7	42.95	274.77	23.89	2510.74
2	55.7	42.95	274.64	21.57	2206.23
2	55.7	42.95	274.52	20.79	2127.55
2	55.7	42.95	274.39	22.98	2376.35
2	55.7	42.95	274.27	27.7	2999.1
2	55.7	42.95	274.14	31.52	4109.85
2	55.7	42.95	274.02	34.72	6085.35
2	55.7	42.95	273.89	34.23	5857.06
2	55.7	42.95	273.77	34.03	5999.17
2	55.7	42.95	273.64	34.78	7933.07
2	55.7	42.95	273.52	36.71	10125.42
2	55.7	42.95	273.39	36.19	8607.83
2	55.7	42.95	273.27	34.64	6942.52
2	55.7	42.95	273.14	34.25	6896.64
2	55.7	42.95	273.02	32.09	7586.72
2	55.7	42.95	272.89	33.1	5232.32
2	55.7	42.95	272.77	29.94	3502.46
2	55.7	42.95	272.64	30.32	3902.77
2	55.7	42.95	272.52	32.51	5523.25
2	55.7	42.95	272.39	33.34	6623.3
2	55.7	42.95	272.27	34.64	6351.19
2	55.7	42.95	272.14	33.75	5150.49
2	55.7	42.95	272.02	35.45	7515.57
2	55.7	42.95	271.89	37.03	9951.44
2	55.7	42.95	271.77	37	9269.12
2	55.7	42.95	271.64	34.77	7871.67
2	55.7	42.95	271.52	35.06	8717.1
2	55.7	42.95	271.39	34.63	9012.25
2	55.7	42.95	271.27	36.27	10280.01
2	55.7	42.95	271.14	33.34	8578.06
2	55.7	42.95	271.02	36.99	9165.33
2	55.7	42.95	270.89	34.87	6592.35
2	55.7	42.95	270.77	33.15	5177.16
2	55.7	42.95	270.64	31.83	4569.35
2	55.7	42.95	270.52	32.84	5288.7
2	55.7	42.95	270.39	32	4326.85
2	55.7	42.95	270.27	31.6	3820.06
2	55.7	42.95	270.14	32.04	3940.91
2	55.7	42.95	270.02	32.47	4328.95
2	55.7	42.95	269.89	28.85	3431.8
2	55.7	42.95	269.77	26.15	3036.46
2	55.7	42.95	269.64	24.46	2619.49
2	55.7	42.95	269.52	30.21	3503.24
2	55.7	42.95	269.39	31.68	4316.49
2	55.7	42.95	269.27	28.18	2955.66
2	55.7	42.95	269.14	25.82	2618.19
3	9.05	43.95	288.37	28.45	3243.85
3	9.05	43.95	288.24	29.3	3374.67
3	9.05	43.95	288.12	30.3	4231.24
3	9.05	43.95	287.99	33.75	5328.49
3	9.05	43.95	287.87	34.83	5255.63
3	9.05	43.95	287.74	35.82	6108.44
3	9.05	43.95	287.62	32.1	4947.49
3	9.05	43.95	287.49	27.86	3520.06
3	9.05	43.95	287.37	24.15	2678.85
3	9.05	43.95	287.24	27.16	3353.16
3	9.05	43.95	287.12	32.86	4352.25
3	9.05	43.95	286.99	35.68	6839.15
3	9.05	43.95	286.87	34.57	6889.5
3	9.05	43.95	286.74	34.2	7051.9
3	9.05	43.95	286.62	36.39	7992.72
3	9.05	43.95	286.49	34.33	7539.95
3	9.05	43.95	286.37	32.31	6800.61
3	9.05	43.95	286.24	29.64	5685.13
3	9.05	43.95	286.12	26.57	4394.56
3	9.05	43.95	285.99	24.49	3115.11
3	9.05	43.95	285.87	23.68	2778.82
3	9.05	43.95	285.74	21.79	2588.26
3	9.05	43.95	285.62	26.74	3129.09
3	9.05	43.95	285.49	30.31	3565.34
3	9.05	43.95	285.37	30.8	3989.65
3	9.05	43.95	285.24	29.11	3834.9
3	9.05	43.95	285.12	28.02	3752.09
3	9.05	43.95	284.99	26.83	3706.49
3	9.05	43.95	284.87	23.25	3208.92
3	9.05	43.95	284.74	23.64	3828.04
3	9.05	43.95	284.62	24.38	3899.52
3	9.05	43.95	284.49	28.39	5015.73
3	9.05	43.95	284.37	26.61	4207.07
3	9.05	43.95	284.24	28.74	5558.21
3	9.05	43.95	284.12	32.28	7870.21
3	9.05	43.95	283.99	29.45	6914.45
3	9.05	43.95	283.87	32.91	8483.32
