19.92	-1.613445934	2083.34	-1.613445934	-1.59704979			
19.98	-1.610438413	2037.81	-1.610438413	-1.609202961			
19.99	-1.609938037	2055.51	-1.609938037	-1.604446401			
20	-1.609437912	2203.08	-1.609437912	-1.566313587			
20.03	-1.607939036	2035.72	-1.607939036	-1.609767336			
20.07	-1.605944023	2101.93	-1.605944023	-1.592163813			
20.09	-1.604948007	5546.33	-1.604948007	-1.05850955			
20.14	-1.602462299	2178.96	-1.602462299	-1.572368362			
20.2	-1.599487582	2047.12	-1.599487582	-1.606695937			
20.21	-1.598992655	2062.25	-1.598992655	-1.602645906			
20.32	-1.593564563	2081.09	-1.593564563	-1.597644109			
20.38	-1.590616158	2624.17	-1.590616158	-1.470114036			
20.38	-1.590616158	2060.19	-1.590616158	-1.60319558			
20.39	-1.590125601	2062.33	-1.590125601	-1.60262457			
20.42	-1.588655373	2418.8	-1.588655373	-1.514935244			
20.46	-1.586698425	2359.3	-1.586698425	-1.528633866			
20.48	-1.585721386	2097.49	-1.585721386	-1.593326831			
20.55	-1.582309245	2105.47	-1.582309245	-1.5912383			
20.57	-1.581336482	2268.6	-1.581336482	-1.550195001			
20.58	-1.580850456	2142.02	-1.580850456	-1.581772477			
20.58	-1.580850456	2107.58	-1.580850456	-1.590687393			
20.59	-1.580364665	2078.5	-1.580364665	-1.598329033			
20.62	-1.578908707	2085.61	-1.578908707	-1.596450838			
20.62	-1.578908707	2237.77	-1.578908707	-1.557720688			
20.73	-1.57358826	2114.45	-1.57358826	-1.588897494			
20.73	-1.57358826	2107.56	-1.57358826	-1.590692612			
20.73	-1.57358826	2159.43	-1.57358826	-1.577320233			
20.75	-1.572623939	2270.6	-1.572623939	-1.549710334			
20.79	-1.570698084	2127.55	-1.570698084	-1.585500501			
20.79	-1.570698084	2257.46	-1.570698084	-1.552902438			
20.81	-1.569736546	2566.5	-1.569736546	-1.48233589			
20.84	-1.568295969	2173.63	-1.568295969	-1.573715377			
20.85	-1.567816238	2179.92	-1.567816238	-1.572126098			
20.88	-1.566378423	2249.85	-1.566378423	-1.554759646			
20.89	-1.56589961	2179.49	-1.56589961	-1.572234599			
20.91	-1.564942673	2112.93	-1.564942673	-1.589293011			
20.95	-1.56303154	2320.01	-1.56303154	-1.537870274			
20.96	-1.562554327	2250.74	-1.562554327	-1.554542118			
20.99	-1.561124052	2128.64	-1.561124052	-1.585218794			
20.99	-1.561124052	2601.91	-1.561124052	-1.474799412			
20.99	-1.561124052	2115.47	-1.561124052	-1.588632241			
21.01	-1.560171671	2209.34	-1.560171671	-1.564752991			
21.02	-1.559695821	2158.55	-1.559695821	-1.577544412			
21.09	-1.556371191	2375.6	-1.556371191	-1.524847076			
21.1	-1.555897146	2182.49	-1.555897146	-1.571478062			
21.11	-1.555423324	2200.71	-1.555423324	-1.566905577			
21.12	-1.554949727	2153.93	-1.554949727	-1.578722852			
21.16	-1.553057579	2217.23	-1.553057579	-1.562792329			
21.2	-1.551169004	2217.1	-1.551169004	-1.562824577			
21.22	-1.550226053	2285.45	-1.550226053	-1.546124979			
21.25	-1.548813291	2227.6	-1.548813291	-1.560225972			
21.25	-1.548813291	2184.1	-1.548813291	-1.571072482			
21.25	-1.548813291	2297.3	-1.548813291	-1.54328061			
21.26	-1.548342813	2204.1	-1.548342813	-1.566059002			
21.27	-1.547872557	2319.27	-1.547872557	-1.538045732			
21.27	-1.547872557	2231.47	-1.547872557	-1.559271288			
21.32	-1.545524587	2186.17	-1.545524587	-1.570551462			
21.36	-1.543650172	2216.12	-1.543650172	-1.563067741			
21.36	-1.543650172	2581.66	-1.543650172	-1.479096665			
21.38	-1.54271428	2606.95	-1.54271428	-1.473735071			
21.41	-1.541312083	2248.05	-1.541312083	-1.555199851			
21.45	-1.539445541	2215.01	-1.539445541	-1.563343292			
21.48	-1.538047916	3067.48	-1.538047916	-1.384263589			
21.52	-1.536187451	2232.31	-1.536187451	-1.559064288			
21.52	-1.536187451	2237.36	-1.536187451	-1.557821467			
21.54	-1.535258514	2215.25	-1.535258514	-1.563283701			
21.54	-1.535258514	2244.71	-1.535258514	-1.556017611			
21.57	-1.533866726	2206.23	-1.533866726	-1.565527749			
21.57	-1.533866726	2211.11	-1.533866726	-1.564312538			
21.57	-1.533866726	2757.84	-1.533866726	-1.442788326			
21.61	-1.532014015	2689.56	-1.532014015	-1.45657691			
21.64	-1.530626732	2992.62	-1.530626732	-1.397852505			
21.68	-1.528780009	2331.88	-1.528780009	-1.535063452			
21.68	-1.528780009	2297.39	-1.528780009	-1.543259064			
21.69	-1.528318861	2838.64	-1.528318861	-1.426905811			
21.72	-1.526936691	2205.07	-1.526936691	-1.565817007			
21.77	-1.524637311	2308.64	-1.524637311	-1.540572363			
21.78	-1.524178068	2785.15	-1.524178068	-1.437368644			
21.79	-1.523719037	2588.26	-1.523719037	-1.477692387			
21.79	-1.523719037	2274.19	-1.523719037	-1.548841427			
21.8	-1.523260216	2292.7	-1.523260216	-1.544383007			
21.8	-1.523260216	2281.33	-1.523260216	-1.547117363			
21.81	-1.522801606	2248.42	-1.522801606	-1.555109336			
21.85	-1.520969264	2203.32	-1.520969264	-1.566253674			
21.85	-1.520969264	2300.54	-1.520969264	-1.542505464			
21.87	-1.520054351	2301.98	-1.520054351	-1.542161304			
21.9	-1.518683549	2409.93	-1.518683549	-1.516955861			
21.94	-1.516858731	2291.38	-1.516858731	-1.544699756			
21.96	-1.515947569	2251.07	-1.515947569	-1.554461484			
22.01	-1.51367329	2729.43	-1.51367329	-1.448483559			
22.03	-1.512765025	2298.22	-1.512765025	-1.543060396			
22.03	-1.512765025	2223.77	-1.512765025	-1.561172422			
22.06	-1.511404172	2578.89	-1.511404172	-1.479687106			
22.09	-1.510045169	2746.73	-1.510045169	-1.445008484			
22.1	-1.509592577	2259.98	-1.509592577	-1.552288817			
22.12	-1.508688009	3175.54	-1.508688009	-1.365221863			
22.13	-1.508236032	2551.28	-1.508236032	-1.48560724			
22.14	-1.507784259	2294.4	-1.507784259	-1.543975342			
22.14	-1.507784259	2665.83	-1.507784259	-1.461451097			
22.14	-1.507784259	2891.8	-1.507784259	-1.416701066			
22.16	-1.506881324	2670.24	-1.506881324	-1.460542001			
22.19	-1.505528449	2666.6	-1.505528449	-1.461292258			
22.2	-1.505077897	2725.04	-1.505077897	-1.449368888			
22.21	-1.504627548	2300.27	-1.504627548	-1.542570018			
22.22	-1.504177402	2492.49	-1.504177402	-1.498429381			
22.24	-1.503277717	3463.32	-1.503277717	-1.31750938			
22.25	-1.502828177	2918.81	-1.502828177	-1.411587797			
22.27	-1.501929705	2559.18	-1.501929705	-1.483906804			
22.28	-1.501480771	2627.84	-1.501480771	-1.469345378			
22.29	-1.501032039	2386.38	-1.501032039	-1.522356931			
22.3	-1.500583508	2718.82	-1.500583508	-1.450625717			
22.31	-1.500135178	2436.92	-1.500135178	-1.510830376			
22.31	-1.500135178	2410.34	-1.500135178	-1.516862298			
22.33	-1.49923912	3241.1	-1.49923912	-1.353982568			
22.34	-1.498791392	2439.24	-1.498791392	-1.510307013			
22.37	-1.49744941	2456.99	-1.49744941	-1.506319234			
22.38	-1.497002483	2715.82	-1.497002483	-1.451232933			
22.41	-1.495662898	2315.8	-1.495662898	-1.538869236			
22.44	-1.494325105	3048.43	-1.494325105	-1.387689909			
22.46	-1.493434237	2291.6	-1.493434237	-1.544646952			
22.5	-1.491654877	2282.75	-1.491654877	-1.546775125			
22.51	-1.491210531	2592.9	-1.491210531	-1.476707279			
22.51	-1.491210531	2361.64	-1.491210531	-1.528088635			
22.55	-1.48943512	2931.01	-1.48943512	-1.409293706			
22.55	-1.48943512	3405.77	-1.48943512	-1.326725518			
22.55	-1.48943512	2606.11	-1.48943512	-1.473912318			
22.58	-1.488105627	2321.57	-1.488105627	-1.537500572			
22.58	-1.488105627	3067.11	-1.488105627	-1.384329934			
22.59	-1.487662856	2411.2	-1.487662856	-1.516666095			
22.6	-1.48722028	2465.05	-1.48722028	-1.504517946			
22.6	-1.48722028	3240.37	-1.48722028	-1.35410646			
22.64	-1.485451933	3059.88	-1.485451933	-1.385627962			
22.67	-1.484127721	2343.27	-1.484127721	-1.532383532			
22.68	-1.483686707	2371.68	-1.483686707	-1.525755386			
22.71	-1.48236483	2545.3	-1.48236483	-1.48689791			
22.72	-1.481924592	2409.7	-1.481924592	-1.517008354			
22.75	-1.480605041	2935.75	-1.480605041	-1.40840497			
22.75	-1.480605041	2455.88	-1.480605041	-1.506567765			
22.78	-1.479287228	2847.65	-1.479287228	-1.425162846			
22.79	-1.478848343	2651.92	-1.478848343	-1.464328448			
22.79	-1.478848343	2476.55	-1.478848343	-1.501958042			
22.8	-1.47840965	2421.42	-1.47840965	-1.514339817			
22.81	-1.47797115	2726.94	-1.47797115	-1.448985541			
22.81	-1.47797115	2418.53	-1.47797115	-1.514996642			
22.81	-1.47797115	2956.51	-1.47797115	-1.404529361			
22.82	-1.477532842	2370.91	-1.477532842	-1.52593398			
22.85	-1.476219069	3288.71	-1.476219069	-1.345962132			
22.86	-1.475781528	2432.64	-1.475781528	-1.511797199			
22.87	-1.475344178	3048.76	-1.475344178	-1.387630374			
22.89	-1.474470052	2859.04	-1.474470052	-1.422967349			
22.9	-1.474033275	2869.61	-1.474033275	-1.420937724			
22.9	-1.474033275	2597.69	-1.474033275	-1.475692173			
22.92	-1.473160294	3200.73	-1.473160294	-1.360876197			
22.93	-1.472724089	2313.88	-1.472724089	-1.539325424			
22.94	-1.472288074	2579.03	-1.472288074	-1.479657249			
22.95	-1.471852249	2687.59	-1.471852249	-1.456979912			
22.95	-1.471852249	2663.29	-1.471852249	-1.461975386			
22.98	-1.470545914	2376.35	-1.470545914	-1.524673463			
22.98	-1.470545914	2345.17	-1.470545914	-1.531937755			
23	-1.46967597	2577.09	-1.46967597	-1.480071126			
23.01	-1.469241282	2538.79	-1.469241282	-1.488306422			
23.07	-1.466637114	2604.57	-1.466637114	-1.47423742			
23.1	-1.465337568	3637.2	-1.465337568	-1.290566811			
23.1	-1.465337568	3438.83	-1.465337568	-1.321412383			
23.12	-1.464472142	2455.53	-1.464472142	-1.506646153			
23.12	-1.464472142	3394.92	-1.464472142	-1.328480488			
23.12	-1.464472142	3036.86	-1.464472142	-1.389781349			
23.14	-1.463607464	2470.5	-1.463607464	-1.503303289			
23.16	-1.462743533	2589.1	-1.462743533	-1.477513918			
23.16	-1.462743533	2345.69	-1.462743533	-1.531815816			
23.2	-1.461017907	2483.42	-1.461017907	-1.500434443			
23.2	-1.461017907	2453.75	-1.461017907	-1.50704499			
23.24	-1.459295254	2819.21	-1.459295254	-1.430683409			
23.24	-1.459295254	2586.25	-1.459295254	-1.478119674			
23.25	-1.458865054	3208.92	-1.458865054	-1.359470659			
23.27	-1.458005209	3031.62	-1.458005209	-1.390731175			
23.27	-1.458005209	2370.85	-1.458005209	-1.525947899			
23.27	-1.458005209	2611.45	-1.458005209	-1.472786504			
23.3	-1.456716825	3286.59	-1.456716825	-1.346316792			
23.32	-1.455858825	2432.9	-1.455858825	-1.511738418			
23.32	-1.455858825	2719.77	-1.455858825	-1.450433572			
23.36	-1.454145028	4980.72	-1.454145028	-1.117668644			
23.36	-1.454145028	2449.94	-1.454145028	-1.507899653			
23.4	-1.452434164	3388.49	-1.452434164	-1.32952318			
23.45	-1.450299691	2760.93	-1.450299691	-1.442172428			
23.46	-1.449873343	2950.45	-1.449873343	-1.405657861			
23.47	-1.449447176	2770.88	-1.449447176	-1.440193869			
23.48	-1.449021191	2755.57	-1.449021191	-1.443241222			
23.5	-1.448169765	2494.12	-1.448169765	-1.498069818			
23.51	-1.447744323	2485.3	-1.447744323	-1.500018239			
23.52	-1.447319063	2430.92	-1.447319063	-1.512186214			
23.57	-1.445195469	2463.79	-1.445195469	-1.504799148			
23.57	-1.445195469	2508.26	-1.445195469	-1.494960489			
23.57	-1.445195469	2933.17	-1.445195469	-1.408888534			
23.58	-1.444771291	2486.82	-1.444771291	-1.499681964			
23.59	-1.444347293	2813.16	-1.444347293	-1.431864973			
23.61	-1.443499835	2703.79	-1.443499835	-1.453674626			
23.61	-1.443499835	2460.41	-1.443499835	-1.505554195			
23.62	-1.443076375	2506.78	-1.443076375	-1.495285113			
23.64	-1.442229993	3828.04	-1.442229993	-1.262440489			
23.65	-1.441807071	3612.88	-1.441807071	-1.294256716			
23.68	-1.440539376	2778.82	-1.440539376	-1.438620089			
23.68	-1.440539376	3399.92	-1.440539376	-1.32767105			
23.69	-1.440117168	2492.75	-1.440117168	-1.498372011			
23.71	-1.439273286	3447.22	-1.439273286	-1.320072137			
23.72	-1.438851612	2431.69	-1.438851612	-1.512012028			
23.73	-1.438430116	2742.36	-1.438430116	-1.445884222			
23.75	-1.437587656	2469.25	-1.437587656	-1.503581643			
23.76	-1.437166691	2608.51	-1.437166691	-1.473406049			
23.78	-1.436325295	2859.42	-1.436325295	-1.422894253			
23.78	-1.436325295	2667.91	-1.436325295	-1.46102213			
23.79	-1.435904862	2693.32	-1.435904862	-1.455808548			
23.79	-1.435904862	4013.61	-1.435904862	-1.236404499			
23.84	-1.433805344	2624.88	-1.433805344	-1.469965247			
23.84	-1.433805344	2687.38	-1.433805344	-1.457022889			
23.85	-1.433385969	2522.99	-1.433385969	-1.491740008			
23.87	-1.432547746	2512.16	-1.432547746	-1.494105979			
23.87	-1.432547746	2637.16	-1.432547746	-1.467398177			
23.89	-1.431710225	2510.74	-1.431710225	-1.494416955			
23.91	-1.430873405	2938.79	-1.430873405	-1.407835734			
23.92	-1.430455257	3548.66	-1.430455257	-1.304121059			
23.94	-1.429619486	3430.77	-1.429619486	-1.322702997			
23.94	-1.429619486	4001.24	-1.429619486	-1.238102224			
23.97	-1.428367138	2760.41	-1.428367138	-1.442276026			
23.99	-1.427533109	3242.74	-1.427533109	-1.353704338			
24.01	-1.426699776	2924.58	-1.426699776	-1.410501612			
24.03	-1.425867136	2513.97	-1.425867136	-1.493709849			
24.04	-1.425451076	3232.3	-1.425451076	-1.35547792			
24.06	-1.424619475	3776.15	-1.424619475	-1.269946862			
24.06	-1.424619475	2875.69	-1.424619475	-1.419773642			
24.09	-1.423373369	2755.69	-1.423373369	-1.443217271			
24.15	-1.420885806	2678.85	-1.420885806	-1.458771418			
24.18	-1.419644341	3119.18	-1.419644341	-1.375071016			
24.19	-1.419230861	3059.62	-1.419230861	-1.385674698			
24.19	-1.419230861	3106.06	-1.419230861	-1.377389323			
24.26	-1.416341282	3462.02	-1.416341282	-1.317715868			
24.26	-1.416341282	3104.48	-1.416341282	-1.37766917			
24.27	-1.415929166	2683.24	-1.415929166	-1.457870836			
